read_id,meter_id,customer_id,read_timestamp,read_type,units_consumed,cumulative_reading,voltage_v,current_a,power_factor,peak_demand_kw,reactive_units_kvar,tamper_flag,outage_flag,quality_flag,created_at
RD00032686,MTR004331,CUST004331,2023-08-20 06:29:20,Automatic,2.1766,389005.72,233.1,31.47,0.714,9.14,0.5942,0,0,Good,2023-08-20 06:52:20
RD00012213,MTR000204,CUST000204,2022-04-05 14:31:01,Automatic,4.4383,265405.84,195.8,16.71,0.934,20.289,0.9974,0,-,Invalid,2022-04-05 14:37:01
RD00011722,N/A,CUST002055,2024-01-08 01:12:16,ESTIMATED,-,127172.58,229.3,7.06,0.79,1.052,0.0258,0,0,Good,2024-01-08 01:38:16
RD00016752,0,CUST001577,2022-06-25 04:51:13,Automatic,10.598,459118.5,232.6,11.56,0.867,57.936,3.4507,0,0,Estimated,2022-06-25 05:01:13
RD00012839,MTR001254,NULL,2023-04-08 05:56:54,Automatic,38.2823,404100.46,232.9,18.85,0.927,186.412,12.076,0,0,Suspect,2023-04-08 06:07:54
RD00026313,MTR002158,CUST002158,2022-11-12 07:51:48,Revised,20.6645,101533.19,217.1,30.71,N/A,79.732,7.8762,0,0,Good,2022-11-12 08:08:48
RD00040761,MTR004242,CUST004242,2023-10-14 04:04:29,Manual,0.8636,418186.93,227.1,21.31,0.855,3.914,0.1698,0,0,Good,2023-10-14 04:23:29
RD00026404,MTR001058,CUST001058,2024-02-02 15:03:41,Manual,0.6894,123327.13,223.3,9.06,0.986,2.472,0.1705,UNKNOWN,0,good,2024-02-02 15:21:41
RD00035832,MTR004404,CUST004404,2023-12-08 13:10:41,Automatic,89.4005,304042.08,221.0,12.78,0.742,458.513,11.819,0,0,Good,2023-12-08 13:31:41
RD00039913,MTR003008,CUST003008,2024-03-08 09:35:01,Automatic,2.2445,435738.53,230.6,8.98,0.955,12.903,0.3626,0,0,Good,2024-03-08 09:42:01
RD00024919,MTR000907,,2022-02-03 03:16:11,Automatic,1.2574,88558.73,239.0,31.31,0.926,4.679,0.2157,0,-,Invalid,2022-02-03 03:38:11
RD00025633,MTR003580,CUST003580,2024-02-01 12:12:04,Automatic,2.6399,76339.71,236.4,36.41,0.965,15.677,1.0255,0,0,Good,2024-02-01 12:29:04
RD00036774,MTR002649,CUST002649,2024-12-11 22:58:47,Automatic,7.7603,386808.27,203.2,9.95,0.865,37.684,1.4765,0,0,Estimated,2024-12-11 23:19:47
RD00015133,MTR002497,CUST002497,2024-10-17 04:18:44,Manual,6.5241,454577.8,239.2,37.68,0.983,27.324,0.853,0,0,Good,2024-10-17 04:32:44
RD00019201,MTR000029,CUST000029,2023-10-27 09:36:10,Automatic,1.884,339296.88,223.1,27.48,0.728,10.907,0.539,0,0,N/A,2023-10-27 09:56:10
RD00023314,MTR002516,CUST002516,1681603200,Estimated,2.24,256417.88,229.7,1.63,0.977,6.76,UNKNOWN,0,0,Good,2023-04-16 15:15:01
RD00008127,MTR001920,CUST001920,2023-10-21 02:27:18,Estimated,9.8653,13400.68,UNKNOWN,43.67,0.939,35.867,1.8608,0,0,Suspect,2023-10-21 02:40:18
RD00007992,MTR002575,CUST002575,2023-03-01 04:23:50,Automatic,10.1758,330310.34,,14.86,0.734,38.968,2.5951,0,0,Good,2023-03-01 04:50:50
RD00009401,MTR001409,  CUST001409,2022-01-10 23:10:28,Automatic,198.4969,328937.55,223.3,10.64,0.921,901.26,42.726,0,NULL,Good,2022-01-10 23:31:28
RD00044937,MTR002134,CUST002134,2024-07-16 02:32:28,Automatic,81.6589,178070.75,237.3,18.98,0.878,299.718,30.8081,0,,Good,2024-07-16 02:48:28
RD00023615,MTR003842,CUST003842,2024-01-31 21:23:39,Automatic,0,124973.05,NULL,28.19,0.859,1.847,0.1339,0,0,Good,2024-01-31 21:54:11
RD00019997,MTR000417,CUST000417,2024-11-16 06:11:26,Automatic,0,331387.44,239.9,2.01,N/A,NULL,3.5545,0,0,Suspect,2024-11-16 06:39:26
RD00022275,MTR002458,CUST002458,2023-11-29 15:40:55,Automatic,0.6284,193454.1,UNKNOWN,17.13,0.747,2.947,0.1382,0,0,Good,2023-11-29 15:51:55
RD00034389,MTR000412,CUST000412,2023-08-17 06:08:41,Automatic,0.7805,48181.98,246.6,NULL,0.833,2.884,0.1855,0,0,Good,2023-08-17 06:31:41
RD00019008,MTR000427,CUST000427,2023-05-13 23:41:35,Automatic,1.552,424146.01,220.5,41.82,0.862,6.559,0.303,0,0,Good,13-05-2023
RD00039397,MTR003789,CUST003789,2022-04-28 00:09:59,Automatic,194.349,273185.29,227.8,12.49,0.725,992.495,49.4432,0,0,UNKNOWN,2022-04-28 00:15:59
RD00031831,MTR002317,CUST002317,2023-11-02 08:54:26,Automatic,11.1768,51869.51,231.5,34.67,0.949,45.672,1.2141,0,0,Good,2023-11-02 09:23:26
RD00041299,MTR001244,CUST001244,26-03-2022,Manual,0.1072,109674.33,233.5,15.06,0.789,0.533,0.0317,0,0,Suspect,2022-03-26 23:38:27
RD00003230,MTR002612,CUST002612,2024-06-12 23:15:23,Automatic,1.1208,40030.04,222.4,40.1,0.877,,0.4202,0,0,Good,2024-06-12 23:37:23
RD00025615,MTR004929,CUST004929,2022-08-10 01:06:09,Manual,5.9296,"345103,07",224.6,33.66,0.795,23.075,2.1359,0,0,Good,2022-08-10 01:16:09
RD00031358,MTR000320,CUST000320,2024-07-24 09:01:23,Automatic,106.2411,436194.9,0,42.83,0.818,0,0,0,0,Good,2024-07-24 09:03:23
RD00014191,MTR004299,CUST004299,2022-10-28 01:00:36,Automatic,0.6953,16883.67,228.5,48.82,0.918,3.93,0.1307,0,0,Good,2022-10-28 01:06:36
RD00013192,MTR000503,CUST000503,26-05-2022,Automatic,1.3473,281914.51,244.2,36.93,0.897,4.303,0.3545,0,0,Invalid,2022-05-26 03:44:00
RD00021023,MTR002194,CUST002194,2022-03-25 01:03:29,Automatic,0.3857,306576.85,240.1,2.78,0.71,1.662,UNKNOWN,0,0,Good,2022-03-25 01:22:29
RD00008946,MTR000363,CUST000363,2024-08-24 06:29:25,Revised,1.7327,342292.87,227.7,49.76,0.915,7.77,0.3165,0,0,Good,2024-08-24 06:46:25
RD00013100,MTR001184,CUST001184,2024-04-13 11:16:14,Automatic,13.7341,372361.08,,24.21,0.94,68.915,4.3333,0,1,Suspect,2024-04-13 11:34:14
RD00016606,MTR004637,  CUST004637,2023-05-16 13:20:35,Revised,2.0511,67415.29,228.5,-,0.706,9.461,0.8106,0,0,Good,2023-05-16 13:41:35
RD00035870,MTR003328,  CUST003328,2022-07-16 00:43:50,Automatic,0.1056,340.92461,248.7,47.5,0.879,0.505,0.0152,N/A,0,Good,2022-07-16 01:01:50
RD00008928,MTR004551,CUST004551,2022/05/09 12:27:47,Automatic,288.1,156706.74,235.8,29.43,UNKNOWN,1.127,0.065,N/A,0,N/A,2022-05-09 12:37:47
RD00024485,MTR099374,  CUST001327,2024-04-28 00:21:23,Revised,0.4255,308407.97,242.1,1.73,NULL,1.646,0.1259,0,0,Good,2024-04-28 00:31:23
RD00046244,MTR003351,CUST003351,2024-12-11 19:06:32,Automatic,1.724,461461.53,,13.08,0.71,7.511,,0,0,Good,2024-12-11 19:30:32
RD00038625,MTR000770,CUST000770,2022-02-09 02:48:14,Automatic,203.1968,322372.59,241.2,,0.988,1150.626,75.8069,1,0,Good,09-02-2022
RD00027383,MTR002819,CUST002819,2022-04-22 18:48:14,automatic,11.1994,170718.07,224.6,21.11,0.947,61.063,1.5092,0,0,Good,2022-04-22 18:52:14
RD00020054,MTR003164,CUST003164,2023-06-01 09:38:53,Automatic,2.8604,453382.67 kWh,220.8,21.07,0.984,12.124,0,0,0,Good,2023-06-01 09:59:53
RD00001314,  MTR001957,CUST001957,2024-08-18 13:23:51,,3.4956,403450.32,243.2,43.51,0.7,N/A,0.5926,0,0,good,2024-08-18 13:50:51
RD00020965,MTR001745,CUST001745,2023-01-04 13:14:02,Manual,0.6474,43439.09,226.0,34.86,0.741,3.364,0.1297,0,0,Good,2023-01-04 13:28:02
RD00046299,MTR004945,CUST004945,2022/02/05 20:42:38,Automatic,22.3062,266261650.00000003,221.0,29.98,0.991,71.539,6.7615,0,0,Good,2022-02-05 20:52:38
RD00006746,MTR001030,CUST001030,2022-07-19 21:26:19,,17.9931,366012.5,234.4,N/A,0.822,102.584,4.5143,0,UNKNOWN,Good,UNKNOWN
RD00019513,MTR003145,CUST003145,2023-03-02 15:39:21,Automatic,1.3727,178348.99,231.3,28.23,0.721,6.068,0.3396,0,0,Good,2023-03-02 15:43:21
RD00020608,MTR003190,CUST003190,2022-11-10 18:26:25,Automatic,2.2876,0,222.6,42.96,0.98,7.665,0.2784,0,0,Good,2022-11-10 18:38:25
RD00021156,MTR001073,CUST001073,-,Automatic,1.3701,,237.3,7.22,0.778,7.136,0.1441,0,0,Estimated,2022-09-11 04:20:30
RD00016687,MTR003260,CUST003260,2023-09-21 00:23:43,Automatic,0.4188,91808.18,229.4,6.98,0.725,,0.1608,0,0,Invalid,2023-09-21 00:52:43
RD00044817,MTR004861,CUST004861,2024-07-03 10:18:28,Revised,5.6421,268437.69,236.6,3.55,0.987,29.353,2.2332,0,0,Good,2024-07-03 10:33:28
RD00017615,MTR003131,CUST003131,2023-05-26 04:29:56,Revised,0.6155,119469.09,236.3,28.56,N/A,1.919,0.0767,0,0,Good,2023-05-26 04:51:56
RD00018253,MTR001122,CUST001122,2022-04-08 12:03:06,Manual,1.8576,193506.66,221.1,38.07,0.8,6.793,0.2463,N/A,0,Good,2022/04/08 12:06:06
RD00037738,MTR003033,CUST003033,2024-10-19 11:35:18,N/A,1.5163 kWh,269417.93,212.4,5.18,0.707,4.881,0.2233,0,0,Good,2024-10-19 11:43:18
RD00002679,MTR001661,CUST001661,2023-01-31 17:39:55,-,53.7481,167565.55,210.7,31.09,0.731,188.67,11.4001,0,0,Good,2023-01-31 17:57:55
RD00024532,MTR003197,CUST003197,2024-04-20 12:42:17,Manual,1.4747,102906.56,223.6,5.07,0.967,UNKNOWN,0.2535,0,-,Estimated,2024-04-20 13:01:17
RD00015900,MTR004393,CUST004393,2024-07-31 13:07:33,Automatic,0.76,488437820.0,229.3,NULL,0.809,2.994,0.0768,0,0,Good,2024-07-31 13:19:33
RD00008123,MTR001576,CUST001576,2023-12-23 14:59:15,Automatic,17.74,380241.12,241.3,16.19,0.918,65.253,4.0151,0,0,Good,2023-12-23 15:28:15
RD00029454,MTR002997,  CUST002997,2022-11-18 10:49:08,Estimated,1.2312,194946.52,224.3,23.35,0.738,5.056,0.4218,0,0,Good,2022-11-18 10:55:08
RD00035794,MTR002257,CUST002257,2023-05-10 20:32:37,Automatic,0.2441,416625.77,234.8,29.99,NULL,N/A,0.0535,0,0,Good,10-05-2023
RD00027045,MTR000615,CUST000615,2024-03-28 18:26:50,Automatic,1.8883,489784.82,229.8,44.12,0.931,9.556,0.5273,0,0,good,2024-03-28 18:51:50
RD00037525,MTR000217,CUST000217,2022-08-12 03:28:45,estimated,0.7053,180842.06,230.1,35.33,0.931,0,0.1167,0,0,Good,2022-08-12 03:36:45
RD00002768,MTR003245,CUST003245,-,Automatic,10.1573,37.37658999999999,234.3,43.21,0.714,54.51,2.7732,0,0,Good,2023-05-19 11:14:55
RD00033069,MTR001088,CUST001088,2023-08-15 21:46:36,Automatic,27.2028,129773.62,214.1,25.3,0.707,,NULL,0,0,Good,2023-08-15 21:52:36
RD00033643,MTR002055,CUST002055,2024/06/03 02:18:36,Automatic,0.2989,140723.39,229.9,49.17,0.787,1.166,0.1092,0,0,Good,2024-06-03 02:35:36
RD00024239,MTR002893,CUST002893,2024-10-13 05:54:06,Estimated,3.4189,332730.43,218.0,17.67,0.798,18.328,0.837,0,0,Estimated,2024-10-13 06:05:06
RD00017692,MTR000691,CUST000691,2022-05-22 14:21:05,Automatic,1.4386,NULL,229.0,23.44,0.933,6.407,0.4794,-,0,Good,2022-05-22 14:50:05
RD00049587,MTR003055,CUST003055,2022-07-02 02:57:33,Manual,,377867.67,245.9,39.61,0.773,-,0.2115,1,0,Good,2022-07-02 02:59:33
RD00041117,MTR002652,CUST002652,1717632000,Automatic,5.0696,410010.87,216.4,40.71,0.964,24.906,1.0705,0,0,Good,
RD00011054,MTR000539,0,2022-01-28 12:19:30,Automatic,0.0187709,462070.41,237.0,41.07,0.703,58.672,2.2711,0,0,Good,2022-01-28 12:25:30
RD00045459,MTR001175,CUST001175,2022-12-12 17:53:16,Automatic,2.1089,163318.06,231.4,40.35,0.794,7.716,0.5579,0,0,Good,2022-12-12 18:22:16
RD00016472,MTR004937,CUST004937,2023-01-23 22:17:03,Automatic,13.0826,446369.4,231.3,11.8,0.97,62.821,3.1259,0,0,Good,2023-01-23 22:38:03
RD00001520,MTR001359,CUST001359,2022-06-09 17:36:56,Automatic,27.7498,164713.18,220.6,34.98,0.976,164.956,7.4875,0,0,Good,2022-06-09 17:48:56
RD00025641,MTR001591,CUST001591,2024-02-20 11:39:33,Automatic,0.9107,,215.3,UNKNOWN,0.713,5.297,0.1792,0,0,Estimated,2024-02-20 11:57:33
RD00043632,MTR002716,CUST002716,2023-06-08 02:55:52,Manual,0.7807,119092.3,231.7,44.52,0.914,2.647,0.1211,0,0,Good,2023-06-08 03:05:52
RD00025909,MTR003851,CUST003851,2023-02-25 10:41:25,Automatic,0.5959,349424.41,233.8,30.0,0.904,2.96,,0,0,Good,2023-02-25 10:44:25
RD00014451,MTR000308,CUST000308,17/09/2022,Automatic,0.2622,74640.85,240.1,2.43,0.963,0.811,0.0524,0,0,Good,2022-09-17 18:18:38
RD00033925,MTR000619,CUST000619,2022-06-13 09:36:49,Automatic,0.5468,235280.25,219.7,16.21,0.728,NULL,0.1742,0,0,Good,2022-06-13 09:47:49
RD00042830,MTR002093,CUST002093,2024-05-16 03:15:41,Automatic,0.2713,187916.49,224.3,8.04,0.799,1.11,UNKNOWN,0,0,UNKNOWN,2024-05-16 03:21:41
RD00003886,MTR099052,CUST003472,2023-09-20 19:44:27,Automatic,1.4351,297734.5,215.7,40.11,0.814,8.005,0.2008,0,0,Good,2023-09-20 20:14:27
RD00042381,MTR000889,CUST000889,2024-04-12 19:29:04,Automatic,103.4395,488657780.0,229.6,42.2,0.886,463.83,26.1722,0,0,Good,2024-04-12 19:50:04
RD00047790,MTR004392,CUST004392,2024-01-11 05:42:00,Automatic,1.3343,198.55612,231.4,13.13,0.793,5.692,,0,0,Estimated,2024-01-11 05:49:00
RD00034533,MTR001678,CUST001678,2024-02-05 19:19:39,Automatic,232.6414,15042.11,218.5,39.99,0.771,1335.319,46.3491,0,0,Good,2024-02-05 19:35:39
RD00015729,MTR002853,CUST002853,2024-03-24 06:59:37,Automatic,2.4728,421747.26,,17.93,0.751,10.872,,0,0,Good,2024-03-24 07:27:37
RD00001792,MTR002587,CUST002587,2022-07-14 01:58:11,Automatic,0.8768,-,219.2,22.34,0.935,4.359,0.3286,0,0,Good,2022-07-14 02:20:11
RD00048349,MTR000906,CUST000906,2023-05-25 06:41:29,Revised,0.5691,447175.06,246.7,NULL,N/A,2.421,0.1134,0,0,Estimated,2023-05-25 07:01:29
RD00047438,MTR000370,CUST000370,27-04-2024,Automatic,"1,7461",319834.64,232.2,7.74,0.727,8.238,0,0,0,Good,2024-04-27 18:49:34
RD00046018,MTR003758,CUST003758,2022-10-27 10:56:40,automatic,1.0944,167956.12,230.0,19.55,0.839,5.978,0.1971,0,1,Good,2022-10-27 11:15:40
RD00044247,MTR001370,CUST001370,2023-05-05 16:59:33,Automatic,2.1343,478239.37,213.7,,0.771,11.291,0.266,0,0,Good,2023-05-05 17:14:33
RD00028597,MTR002491,CUST002491,2024-06-26 19:23:15,Automatic,2.099,42998.77,212.2,22.26,0.838,7.207,0.2917,0,0,Good,2024-06-26 19:32:15
RD00010588,MTR004163,CUST004163,2022-12-17 12:09:43,Automatic,1.3172,31614.39,226.6,40.06,0.947,5.348,0.292,0,0,Good,0
RD00032592,MTR000127,CUST000127,,Manual,0.4996,333852.4,227.9,37.32,0.99,1.595,0.0941,0,0,Good,2023-03-31 12:07:17
RD00028437,MTR003763,CUST003763,2023-05-18 05:20:20,Automatic,0,211673.73,231.0,41.04,,5.069,0.3256,0,,Good,2023-05-18 05:42:20
RD00020185,MTR003672,CUST003672,2023-09-03 12:59:42,Estimated,3.0226,153296.94,211.1,30.32,0.766,9.114,0.7914,0,0,Good,2023-09-03 13:05:42
RD00035197,MTR001104,CUST001104,1652745600,N/A,2.3362,279989.14,,2.57,0.961,9.769,0.5961,,0,good,2022-05-17 17:31:44
RD00012626,MTR002541,CUST002541,2024-10-14 14:47:12,Automatic,0.7393,55398.25,,17.74,N/A,NULL,0.1927,0,UNKNOWN,Good,2024-10-14 15:02:12
RD00012962,MTR000372,CUST000372,2024-06-28 19:58:15,Estimated,0.72,423499.18,216.4,22.26,0.807,2.751,0.1088,0,0,0,2024-06-28 20:27:15
RD00027198,MTR002947,CUST002947,2022-03-14 19:13:56,Automatic,10.2164,48138.84,201.2,15.91,0.918,51.505,-,0,0,Good,2022-03-14 19:20:56
RD00011790,MTR003075,UNKNOWN,2023-05-24 18:41:33,Automatic,1.0109,139313.88,225.6,14.93,0.934,4.887,-,0,0,Good,NULL
RD00046357,MTR003272,CUST003272,2022-04-07 18:38:01,Estimated,10.2096,458454.27,227.5,9.81,0.97,38.678,1.0586,0,0,Good,2022-04-07 18:55:01
RD00036779,MTR003513,  CUST003513,2023-02-09 22:52:44,Automatic,0.741,40256.26,224.2,32.59,0.755,2.655,0.268,0,0,Good,2023-02-09 22:54:44
RD00014970,MTR099534,CUST003816,2022-11-29 10:53:38,Manual,UNKNOWN,453974.68,226.2,47.03,0.889,6.4,0.6132,0,0,Good,2022-11-29 11:00:38
RD00047923,MTR004825,CUST004825,2023-04-21 07:31:49,Automatic,1.1154,357085.79,221.2,20.8,0.73,6.093,0.3636,0,0,Good,2023-04-21 07:53:49
RD00025177,MTR003116,CUST003116,19-07-2022,0,26.9005,390437.85,240.1,7.76,0.892,102.501,8.756,0,0,Good,2022-07-19 20:09:29
RD00042296,MTR002546,CUST002546,2023-09-22 04:19:40,Automatic,5.057,447809.59,235.3,47.51,0.839,22.595,UNKNOWN,0,UNKNOWN,Good,2023-09-22 04:27:40
RD00021975,MTR003261,CUST003261,,Automatic,2.1489,142450.45,237.2,20.83,0.785,7.498,0.6882,0,0,Good,2023-07-04 13:50:51
RD00048647,MTR002736,CUST002736,2022-05-30 08:17:01,Automatic,5.651,94668.86,229.6,,0.972,32.188,1.0379,0,0,Good,2022-05-30 08:41:15
RD00008541,MTR001036,CUST001036,2023-09-15 05:27:05,Automatic,135.9567,297318.77,221.0,42.21,0.816,717.387,,0,0,Estimated,2023-09-15 05:29:05
RD00027433,MTR004962,CUST004962,2023-03-02 21:25:10,,2.26,345963.93,233.0,1.04,0.902,12.244,UNKNOWN,0,0,Good,2023-03-02 21:30:10
RD00023527,MTR004793,CUST004793,2024-05-16 14:04:53,Automatic,0.2666,127977.97,222.1,40.77,0.796,1.132,0.0936,0,0,Good,2024-05-16 14:12:53
RD00003077,MTR001787,CUST001787,2022/09/03 21:15:26,Estimated,4.0204,359473.08,230.3,46.09,0.704,18.996,1.1713,0,0,Good,2022-09-03 21:25:26
RD00026602,MTR001106,CUST001106,0,Automatic,178.3841,275783.71,222.0,17.24,0.766,628.228,56.3046,0,0,Good,2023-04-12 12:58:05
RD00003562,MTR001567,CUST001567,2024-08-15 08:38:41,Automatic,25.3182,86248.95,241.2,42.42,0,82.551,4.8292,0,0,Good,2024-08-15 08:54:41
RD00046016,MTR002807,CUST002807,20/07/2022,Automatic,1833.5,246896.32,227.6,0.3,0.967,7.035,0.6258,0,0,Good,2022-07-20 11:16:18
RD00013525,MTR003952,CUST003952,2023-01-27 11:48:33,Automatic,9.9146,277813.87,225.3,13.06,0.745,41.265,3.532,0,0,Good,2023-01-27 12:00:33
RD00031802,MTR004758,CUST004758,2022-01-11 04:37:32,Revised,0.1321,388082.68,223.9,27.22,0.797,0.417,0.0171,0,0,Good,2022-01-11 05:04:32
RD00025543,MTR000050,CUST000050,2023-04-14 16:01:09,manual,0.6008,482378.92,232.8,25.81,NULL,2.438,0.0926,1,0,Good,14-04-2023
RD00043284,MTR004181,CUST004181,2024-04-15 14:46:17,Automatic,N/A,419262.42,201.6,UNKNOWN,0.701,1.68,0.0804,0,0,Good,2024-04-15 15:07:17
RD00030017,MTR003185,CUST003185,2024-06-23 04:54:24,Automatic,0.1697,497032.89,245.8,36.58,0.823,0.957,0.0483,0,0,good,2024-06-23 05:14:24
RD00036538,MTR000683,CUST000683,2023-06-05 00:47:06,Automatic,1.2295,,236.7,38.95,0.839,7.187,0.2633,0,0,Good,2023-06-05 01:13:06
RD00043282,MTR003955,CUST003955,2023-04-15 01:14:09,automatic,0.877,407868.93,-,16.36,0.743,3.925,0.2515,0,0,,2023-04-15 01:43:09
RD00004335,MTR001903,CUST001903,2022-12-14 11:04:37,Automatic,0.8316,198941.29,218.0,NULL,0.902,3.462,0.254,0,0,Estimated,2022-12-14 11:27:37
RD00026263,MTR003292,CUST003292,2024-02-17 08:50:14,Automatic,0.6329 kWh,371003.49,208.2,44.19,0.796,3.755,0.1085,0,0,Good,2024-02-17 09:06:14
RD00015263,MTR003677,CUST003677,2022-10-02 10:40:25,Estimated,2.0138,471614.35,242.0,16.93,0.973,7.549,0.79,0,0,Estimated,2022-10-02 10:51:25
RD00040333,MTR000716,CUST000716,N/A,Revised,0.3463,195062.6,236.0,40.18,N/A,1.634,0.0781,0,0,Good,2024-02-10 22:24:06
RD00038645,MTR001310,CUST001310,2023-06-05 05:04:46,Automatic,0.3385,224281.03,213.8,35.06,0.818,1.35,0.0887,0,1,Estimated,2023/06/05 05:16:46
RD00004378,MTR003854,CUST003854,2023-09-01 03:18:34,Automatic,1.5283,57828.68,216.7,23.34,0,4.667,0.4297,0,0,Estimated,2023-09-01 03:27:34
RD00047680,MTR001069,CUST001069,2024-03-17 23:09:40,AUTOMATIC,7.1171,144839.26,224.7,0.44,0.769,,1.0997,0,0,Good,2024-03-17 23:31:40
RD00024697,MTR001467,CUST001467,2024-07-05 11:22:11,automatic,4.6031,108632.82,226.2,25.96,0.893,17.094,1.6411,0,0,Good,UNKNOWN
RD00012798,MTR002464,CUST002464,2024-10-21 02:57:46T00:00:00Z,Automatic,6.2541,338703.58,229.5,23.25,0.757,28.549,1.5359,0,1,Good,2024-10-21 03:06:46
RD00002903,MTR003343,CUST003343,2024-10-02 11:31:53,Automatic,94.9752,124755.71,-,25.83,0.731,434.652,13.9794,0,0,Good,2024-10-02 11:58:53
RD00029107,MTR002971,CUST002971,2023-09-11 12:23:46,Manual,1.5203,231967.31,254.4,35.82,0.955,6.681,0.4186,0,0,Good,2023-09-11 12:31:46
RD00015808,MTR003486,CUST003486,2023-04-04 22:23:55,Automatic,2.5786,48865.83,217.6,NULL,0.756,15.013,0.7524,,0,Good,2023-04-04 22:32:55
RD00037013,MTR003259,CUST003259,2024-03-09 05:55:48,UNKNOWN,0.8789,215392.9,245.0,33.74,0.891,2.89,0.1492,0,0,Estimated,2024-03-09 06:04:48
RD00029014,MTR003810,CUST003810,2022-05-31 00:15:24,Automatic,5.3622,344624.68,215.0,9.38,0.825,20.079,1.0994,0,0,Good,2022-05-31 00:40:24
RD00009533,MTR000488,CUST000488,2024-02-01 06:05:28,Manual,1.8068,270167.69,240.6,5.39,0.749,7.054,0,0,0,Invalid,2024-02-01 06:25:28
RD00007741,MTR001148,CUST001148,2023-12-01 11:07:04,Automatic,2.1589,322469.66,216.3,30.45,0.786,7.459,0.28,0,0,Good,2023-12-01 11:18:04
RD00028507,MTR000286,CUST000286,2023-02-27 01:00:04,Automatic,0.1115,471761.47,241.9,16.55,0.842,0.345,0.0197,0,0,Good,2023-02-27 01:28:04
RD00036923,MTR003867,CUST003867,2022-08-31 00:28:13,Manual,5.7188,158915.82,238.4,37.99,0.867,32.516,2.1816,0,0,Good,
RD00000028,MTR000648,CUST000648,2023-08-16 02:56:50,Automatic,1.4459,491657.0,218.2,22.71,0.996,8.106,0.5521,0,0,Good,2023-08-16 03:17:50
RD00012924,MTR002012,CUST002012,2022-07-21 12:17:19,Automatic,2.7253,129448.95,245.4,42.33,0.766,15.268,0.4223,0,0,Invalid,2022-07-21 12:18:19
RD00009822,MTR004963,CUST004963,2024-01-10 02:35:53,N/A,9.8505,410396.65,219.3,17.26,0.886,NULL,2.0884,0,0,Good,0
RD00038822,MTR000777,CUST000777,2023-11-19 01:09:48,Estimated,0,151370.51,233.3,20.09,0.73,7.469,0.2803,0,0,Suspect,2023-11-19 01:24:48
RD00024161,MTR003601,CUST003601,2023-12-08 18:51:13,AUTOMATIC,0.9139,462508.76,229.3,34.52,0.706,3.829,0.1869,0,0,Good,2023-12-08 18:56:13
RD00037797,MTR000940,CUST000940,2022-05-18 13:43:34T00:00:00Z,Automatic,2.8474,158054.72,215.0,4.85,0.782,,0.9492,0,0,Good,2022-05-18 14:11:34
RD00012902,MTR001893,CUST001893,2023-11-11 12:59:54,Manual,0.2181,"412944,32",218.1,39.32,0.82,1.278,0.0678,0,0,Good,1699660800
RD00009422,MTR001724,CUST001724,2022-08-29 12:14:18,Automatic,89110.06,209591.66,219.8,10.19,0.903,75.031,9.2387,0,-,Good,2022-08-29 12:18:18
RD00035649,MTR001079,CUST001079,2024-04-27 17:18:14,Automatic,128.0072,232636.2,217.0,44.29,0.97,401.534,21.8584,0,0,Good,2024-04-27 17:20:14
RD00013847,MTR000392,CUST000392,2023-08-14 11:54:51,Automatic,2.576,262972.52,244.2,8.45,0.915,14.333,0.2661,0,0,Invalid,2023-08-14 12:06:51
RD00043887,MTR000259,,2023-10-09 00:08:43,Automatic,2.7233,451016.66,209.8,48.96,0.912,14.247,0.9338,0,0,Good,2023-10-09 00:25:43
RD00021264,MTR002141,  CUST002141,2024-05-16 16:05:07,Estimated,230.3572,310747.47,229.0,21.88,0.989,779.7,-,0,0,Good,2024-05-16 16:25:07
RD00013089,MTR000899,CUST000899,2022-07-26 17:12:07,Automatic,1.7369,,236.0,0.99,0.927,9.359,0.5555,0,0,Good,2022/07/26 17:13:07
RD00006313,MTR000289,CUST000289,2023-12-16 14:34:43,Automatic,0.0006845,101952.69,232.0,49.45,0.809,3.331,NULL,0,0,GOOD,2023-12-16 14:47:43
RD00014804,MTR001404,CUST001404,2024-04-19 09:52:12,Estimated,1.0755,313249.69,217.6,11.16,0.829,5.764,0.4083,0,0,Estimated,19/04/2024
RD00046867,MTR002400,CUST002400,2023-04-18 17:21:55,Automatic,1.4229,378037.26,230.9,27.6,0.959,7.464,0.2688,0,0,Good,2023-04-18 17:38:55
RD00031114,MTR004568,CUST004568,2022-04-21 15:04:52,Manual,"2,0765",248901.91,233.4,N/A,,9.11,0.232,0,0,Good,2022-04-21 15:20:52
RD00041891,MTR003226,CUST003226,2024-08-20 10:40:38,Automatic,1.394,92339.66,218.5,21.93,0.759,5.852,0.1824,1,0,Estimated,2024-08-20 10:58:38T00:00:00Z
RD00010308,MTR000293,CUST000293,2023-05-09 08:06:25,,219.9213,,235.7,36.84,0.849,740.627,73.5478,0,0,Good,2023-05-09 08:07:25
RD00034016,MTR000417,CUST000417,2023-04-30 09:59:11,Automatic,24.2125,141762.46,230.9,26.02,0.721,113.505,7.5163,UNKNOWN,0,Good,2023-04-30 10:24:11
RD00030037,MTR001037,CUST001037,2024-08-19 22:51:58,Automatic,2.3626,120814.02,236.6,43.54,0.851,10.12,UNKNOWN,0,0,Good,2024-08-19 22:55:58
RD00004817,MTR001194,CUST001194,2022-07-19 00:47:24,Manual,0.5737,163387.64,212.8,UNKNOWN,0.75,1.962,0.1149,0,0,Good,2022-07-19 01:12:24
