read_id,meter_id,customer_id,read_timestamp,read_type,units_consumed,cumulative_reading,voltage_v,current_a,power_factor,peak_demand_kw,reactive_units_kvar,tamper_flag,outage_flag,quality_flag,created_at,rejection_reason
RD00039113,MTR000818,CUST000818,2023-06-01 17:15:44,Automatic,,,228.4,27.26,,19.533,0.9359,0,1,Good,2023-06-01 17:38:44,Invalid or missing units consumed
RD00022814,MTR000688,CUST000688,2023-03-20 00:48:19,UNKNOWN,,109406.46,228.1,22.7,0.889,,0.0582,1,0,Good,2023-03-20 01:06:19,Invalid or missing units consumed
RD00045602,MTR003654,CUST003654,,Manual,,124853.77,218.9,2.37,0.85,24.541,1.2601,0,0,Good,2024-12-13 23:01:22,Invalid or missing units consumed
RD00009351,MTR001396,CUST001396,2023-01-02 02:45:30,Manual,,327819.89,228.7,18.73,0.96,686.245,38.8571,0,0,Good,2023-01-02 02:57:30,Invalid or missing units consumed
RD00009152,MTR000413,CUST000413,2022-09-01 15:17:41,Automatic,,272090.27,225.0,0.88,0.766,14.438,0.8924,0,0,Good,2022-09-01 15:39:41,Invalid or missing units consumed
RD00047213,MTR004859,CUST004859,2022-02-23 06:07:21,,,,248.0,29.09,0.801,2.804,0.1955,0,0,0,2022-02-23 06:13:21,Invalid or missing units consumed
RD00022925,MTR003173,CUST003173,2024-06-03 01:58:34,Manual,,357277.17,225.8,32.39,0.949,2.042,,0,0,Good,2024-06-03 02:27:34,Invalid or missing units consumed
RD00027633,MTR001073,CUST001073,2023-04-21 00:11:49,automatic,,184130.72,227.9,8.16,,2.727,0.2679,0,0,Good,2023-04-21 00:18:49,Invalid or missing units consumed
RD00034265,MTR002275,CUST002275,2022-12-26 00:12:15,Estimated,,425405.13,217.2,28.94,0.768,0.634,0.0246,0,0,Good,,Invalid or missing units consumed
RD00032270,MTR004611,CUST004611,2022-09-22 03:01:38,Automatic,,448381.89,221.3,30.53,0.968,1.011,0.0631,0,0,Good,2022-09-22 03:13:38,Invalid or missing units consumed
RD00037234,MTR001215,CUST001215,2023-01-02 15:18:22,Automatic,,433477.11,-,23.42,0.974,86.139,2.3261,-,0,Good,2023-01-02 15:44:22,Invalid or missing units consumed
RD00012614,MTR004131,CUST004131,2023-05-12 00:31:28,Estimated,,494281.05,230.5,12.59,0.755,0.869,0.0452,0,0,Good,2023-05-12 00:44:28,Invalid or missing units consumed
RD00038721,MTR002551,CUST002551,2022-11-02 14:10:15,Automatic,,415254.17,245.4,20.01,0.988,8.225,0.4123,0,1,Good,2022-11-02 14:22:15,Invalid or missing units consumed
RD00005763,MTR000748,CUST000748,2022-10-20 14:49:40,,,106925.4,215.5,29.86,,4.131,0.3402,0,0,Good,2022-10-20 15:05:40,Invalid or missing units consumed
RD00038265,MTR000005,CUST000005,2023-11-22 11:16:59,Automatic,,,219.8,45.99,0.958,9.579,0.3142,0,0,Invalid,2023-11-22 11:33:59,Invalid or missing units consumed
RD00034106,MTR004966,CUST004966,2022-11-02 07:41:33,Manual,,364297.54,219.2,31.39,0.945,,4.0378,0,0,Good,2022-11-02 08:04:33,Invalid or missing units consumed
RD00029517,MTR000844,CUST000844,,Estimated,,129333.04,234.3,16.82,0.766,16.086,0.641,0,0,Good,2024-12-12 22:02:14,Invalid or missing units consumed
RD00013068,MTR000902,CUST000902,2022-05-26 18:44:31,Manual,,181116.7,-,7.81,0.749,9.227,0.5035,0,0,,,Invalid or missing units consumed
RD00045351,MTR000042,CUST000042,2024-07-08 00:08:21,Estimated,,259860.39,221.8,9.94,0.952,0.24,,,1,Good,2024-07-08 00:16:21,Invalid or missing units consumed
RD00036361,MTR000212,CUST000212,2024-01-19 19:51:58,Automatic,,68.34338000000001,228.7,40.81,0.709,0.0,0.6098,0,0,Good,2024-01-19 20:05:58,Invalid or missing units consumed
RD00039738,MTR003718,CUST003718,2024-07-15 03:26:59,Automatic,,415197.14,225.4,,0.962,,,,0,Good,2024-07-15 03:55:59,Invalid or missing units consumed
RD00049925,MTR001518,CUST001518,2022-07-17 03:46:09,Automatic,,308220.87,239.5,6.14,0.989,11.497,0.8032,0,0,Good,2022-07-17 04:00:09,Invalid or missing units consumed
RD00039669,MTR001154,CUST001154,2023-12-13 01:15:10,Automatic,,454533.12,232.2,8.35,0.972,9.136,0.244,0,1,Good,,Invalid or missing units consumed
RD00002626,MTR000328,CUST000328,2022-07-03 23:40:49,Automatic,,168426.38,221.3,,0.976,2.136,0.1917,0,0,Good,2022-07-03 23:52:49,Invalid or missing units consumed
RD00033972,MTR004098,CUST004098,2023-12-31 09:11:09,Manual,,325211.47,239.5,33.25,0.97,11.454,0.3129,0,0,Estimated,2023-12-31 09:26:09,Invalid or missing units consumed
RD00042166,MTR001066,CUST001066,2022-06-06 21:02:33,Automatic,,25642.02,217.1,49.21,,4.85,0.43,0,0,Good,2022-06-06 21:24:30,Invalid or missing units consumed
RD00015574,MTR004999,CUST004999,2022-03-05 18:39:26,Manual,,253224.53,219.0,48.04,0.757,8.065,0.6603,0,0,Estimated,2022-03-05 19:06:26,Invalid or missing units consumed
RD00036035,MTR003331,CUST003331,2023-01-03 19:18:55,Automatic,,207196.33,210.8,29.68,0.9,104.263,8.3861,0,0,Good,2023-01-03 19:23:55,Invalid or missing units consumed
RD00022841,MTR003006,CUST003006,2023-10-07 10:41:38,Automatic,,438846.34,,34.75,0.752,11.653,0.5457,0,0,Good,,Invalid or missing units consumed
RD00029805,MTR004040,CUST004040,,Revised,,382124.65,238.2,39.95,0.979,,2.1853,0,0,Good,2024-02-23 02:06:24,Invalid or missing units consumed
RD00006653,MTR003901,CUST003901,2022-05-20 20:05:14,Automatic,,161356.66,247.1,12.15,0.983,1.113,0.0317,0,0,Good,,Invalid or missing units consumed
RD00048278,MTR005000,CUST005000,2024-04-27 10:51:10,Automatic,,473119.92,231.0,41.44,0.776,3.571,0.0913,0,0,Estimated,2024-04-27 11:09:10,Invalid or missing units consumed
RD00007107,MTR004624,CUST004624,2022-08-04 06:18:44,Automatic,,347855.48,225.4,19.54,0.734,58.67,0.0,1,0,Good,2022-08-04 06:37:44,Invalid or missing units consumed
RD00045880,MTR003827,CUST003827,2023-03-12 16:29:07,Automatic,,471333.4,229.8,25.03,,2.569,0.2393,0,1,Estimated,2023-03-12 16:41:07,Invalid or missing units consumed
RD00003834,MTR000108,CUST000108,2022-05-28 01:19:56,Revised,,149825.36,,10.25,0.712,3.33,0.0856,0,0,Good,,Invalid or missing units consumed
RD00037664,MTR000909,CUST000909,,Automatic,,26906.89,225.2,7.78,0.793,277.138,13.0061,0,0,Estimated,2023-06-22 11:02:52,Invalid or missing units consumed
RD00046672,MTR003410,CUST003410,2023-06-10 11:03:50,Revised,,77191.32,220.0,5.92,0.867,,0.0523,0,0,Good,2023-06-10 11:14:50,Invalid or missing units consumed
RD00049862,MTR003818,CUST003818,2022-09-16 01:58:54,Automatic,,255266.19,245.2,,0.893,3.069,0.2622,0,0,Good,2022-09-16 02:11:54,Invalid or missing units consumed
RD00019124,MTR003311,CUST003311,2022-03-07 06:10:35,Automatic,,306180.95,238.1,46.44,0.992,98.834,2.2426,1,0,Invalid,2022-03-07 06:17:35,Invalid or missing units consumed
RD00046248,MTR000359,CUST000359,2024-04-09 00:36:13,Automatic,,182492.53,220.0,12.76,0.904,4.025,0.2519,0,0,GOOD,2024-04-09 00:46:13,Invalid or missing units consumed
RD00032923,MTR000796,CUST000796,2022-03-28 04:07:48,Automatic,,13476.39,239.5,2.1,0.734,,0.0981,0,0,Good,2022-03-28 04:23:48,Invalid or missing units consumed
RD00004372,MTR003123,CUST003123,2024-10-20 15:53:41,Automatic,,392110.56,234.0,,0.786,9.705,0.4179,0,UNKNOWN,Estimated,,Invalid or missing units consumed
RD00027918,MTR001505,CUST001505,2024-10-11 10:51:35,Automatic,,62970.31,229.1,31.9,0.783,4.46,0.3278,0,0,Good,2024-10-11 11:19:35,Invalid or missing units consumed
RD00039202,MTR003311,CUST003311,2024-02-09 21:13:53,Automatic,,121168.95,,,0.705,82.528,4.9438,0,0,Estimated,2024-02-09 21:29:53,Invalid or missing units consumed
RD00017682,MTR000922,CUST000922,2023-06-19 23:01:31,Automatic,,39565.65,245.0,48.66,0.712,45.815,2.7297,0,0,Good,2023-06-19 23:25:03,Invalid or missing units consumed
RD00028056,MTR003552,CUST003552,2022-06-25 00:13:06,Estimated,,238055.06,198.7,41.95,0.842,658.529,,0,0,good,2022-06-25 00:22:06,Invalid or missing units consumed
RD00045117,MTR003696,CUST003696,2023-03-19 20:34:41,Estimated,,399632.48,227.1,1.61,0.938,105.482,3.1964,UNKNOWN,0,Good,2023-03-19 20:56:41,Invalid or missing units consumed
RD00038259,MTR001959,CUST001959,,Automatic,,203804.19,227.2,5.11,0.902,379.645,14.3095,0,0,Good,2023-02-06 02:42:48,Invalid or missing units consumed
RD00046189,MTR003817,CUST003817,2024-03-28 06:10:00,Estimated,,40717.6,213.6,17.39,0.959,2.49,0.2231,0,0,Good,2024-03-28 06:29:00,Invalid or missing units consumed
RD00039375,MTR004122,CUST004122,2023-09-22 23:13:12,Estimated,,353517.52,226.5,4.23,0.909,5.068,0.2428,0,0,Good,2023-09-22 23:43:12,Invalid or missing units consumed
RD00029034,MTR003673,CUST003673,2022-09-13 08:49:00,Automatic,,356541.25,242.7,33.28,0.731,12.307,0.6926,0,0,Good,2022-09-13 09:11:00,Invalid or missing units consumed
RD00011672,MTR001897,CUST001897,,Automatic,,105025.03,220.1,47.68,0.87,7.802,,0,0,Good,2023-02-20 18:50:04,Invalid or missing units consumed
RD00009856,MTR002187,CUST002187,,Manual,,205719.41,247.0,6.25,0.736,50.698,4.6218,0,0,Good,2022-11-10 14:03:17,Invalid or missing units consumed
RD00041652,MTR002735,CUST002735,2024-07-11 21:20:00,Automatic,,484807.04,225.5,35.94,0.752,1.884,0.107,0,1,Good,2024-07-11 21:50:00,Invalid or missing units consumed
RD00004380,MTR002496,CUST002496,2024-06-26 22:59:23,Manual,,,,4.31,0.788,703.852,,0,0,Good,,Invalid or missing units consumed
RD00004089,MTR003290,CUST003290,2022-03-18 19:49:33,Revised,,487589.72,UNKNOWN,4.79,0.733,1.651,0.0661,0,0,ESTIMATED,2022-03-18 20:06:33,Invalid or missing units consumed
RD00000705,MTR004405,CUST004405,2022-08-06 11:40:04,Automatic,,207000.24,227.2,14.85,0.732,4.595,0.1267,0,0,Good,2022-08-06 12:06:04,Invalid or missing units consumed
RD00007893,MTR004804,CUST004804,2023-06-21 22:27:08,Automatic,,,232.6,30.97,0.799,,0.2203,0,0,Good,2023-06-21 22:51:08,Invalid or missing units consumed
RD00049243,MTR002281,CUST002281,2023-03-15 15:33:16,Estimated,,311889.97,230.8,36.2,0.788,20.784,1.2801,0,0,Good,2023-03-15 15:50:16,Invalid or missing units consumed
RD00033043,MTR001804,CUST001804,2022-01-26 13:44:51,Automatic,,34857.59,222.5,5.85,0.885,13.382,0.418,0,0,Good,2022-01-26 14:01:51,Invalid or missing units consumed
RD00015120,MTR003048,CUST003048,2024-11-14 20:21:55,Automatic,,342125.55,238.2,40.39,0.934,1.105,0.0622,0,0,Good,2024-11-14 20:49:55,Invalid or missing units consumed
RD00008287,MTR004519,CUST004519,2024-12-09 06:48:30,Estimated,,403576.99,216.4,39.83,0.82,10.512,1.0156,0,0,Estimated,2024-12-09 07:07:30,Invalid or missing units consumed
RD00007361,MTR004513,CUST004513,2024-02-06 12:40:49,,,16031.78,211.5,4.45,0.814,5.797,0.5667,0,0,Good,2024-02-06 12:54:16,Invalid or missing units consumed
RD00013080,MTR000259,CUST000259,2024-10-19 03:56:18,Automatic,,425087.28,229.2,9.67,0.846,,2.9695,0,0,Good,2024-10-19 04:17:18,Invalid or missing units consumed
RD00037142,MTR002594,CUST002594,,-,,13946.47,243.1,5.11,0.977,119.367,8.2685,0,0,0,2024-09-07 15:46:57,Invalid or missing units consumed
RD00048291,MTR000082,CUST000082,2023-07-11 16:42:54,Automatic,,182006.66,217.8,22.73,0.867,6.525,0.5585,0,0,Good,2023-07-11 17:04:54,Invalid or missing units consumed
RD00048831,MTR004217,CUST004217,2022-12-09 15:18:04,Automatic,,41342.73,231.2,9.28,0.843,,2.1863,0,0,Good,,Invalid or missing units consumed
RD00025040,MTR003946,CUST003946,2022-10-09 17:27:00,Manual,,166769.67,235.3,11.45,0.946,10.688,0.5132,0,0,Good,2022-10-09 17:44:00,Invalid or missing units consumed
RD00004191,MTR001385,CUST001385,2022-02-03 05:37:30,Automatic,,388788.89,230.6,4.1,0.913,980.321,53.4552,0,0,Good,2022-02-03 05:47:30,Invalid or missing units consumed
RD00042532,MTR003213,CUST003213,2024-09-02 17:02:51,Automatic,,349265.73,220.8,,0.965,3.248,0.1245,0,0,INVALID,2024-09-02 17:14:51,Invalid or missing units consumed
RD00009297,MTR001636,CUST001636,2024-07-23 16:11:16,Automatic,,401363.92,237.4,36.92,0.822,4.952,0.1008,0,0,Good,2024-07-23 16:37:16,Invalid or missing units consumed
RD00042598,MTR099316,CUST001068,2023-12-27 22:19:35,Manual,,172.34210000000002,228.2,32.47,0.829,1.475,0.0702,0,0,Good,2023-12-27 22:42:35,Invalid or missing units consumed
RD00042219,MTR000178,CUST000178,,,,392405.45,244.3,38.53,0.777,5.8,0.2978,0,1,Good,2022-06-22 14:19:09,Invalid or missing units consumed
RD00027640,MTR003035,CUST003035,2024-10-21 22:36:25,Automatic,,52917.55,233.4,,0.768,127.402,6.9088,0,0,,2024-10-21 22:47:25,Invalid or missing units consumed
RD00032559,MTR000013,CUST000013,2023-02-28 05:44:06,Automatic,,41435.37,245.3,31.34,0.758,1.087,0.0684,0,0,Good,2023-02-28 06:14:06,Invalid or missing units consumed
RD00031430,MTR002457,CUST002457,2023-11-07 18:56:48,Revised,,36354.02,229.8,15.8,0.912,43.984,3.7364,0,0,Estimated,2023-11-07 19:18:48,Invalid or missing units consumed
RD00008866,MTR004111,CUST004111,2024-04-05 19:06:23,AUTOMATIC,,365338.55,218.5,,,3.534,0.0745,0,0,Good,2024-04-05 19:11:23,Invalid or missing units consumed
RD00025039,UNKNOWN,CUST001236,2023-12-08 00:11:10,Automatic,,,244.5,17.33,0.953,7.473,,0,0,Good,2023-12-08 00:20:10,Invalid or missing units consumed
RD00006785,MTR000925,CUST000925,2023-10-06 19:38:48,Automatic,,136540.72,223.9,1.11,0.904,0.876,0.0424,0,0,GOOD,2023-10-06 19:59:21,Invalid or missing units consumed
RD00004029,MTR000542,CUST000542,2023-07-25 02:56:45,automatic,,129082.06,234.6,45.12,0.971,1.022,0.0401,1,0,Good,2023-07-25 03:03:45,Invalid or missing units consumed
RD00010099,MTR003381,CUST003381,,Automatic,,264203.13,225.7,42.88,0.911,7.511,0.671,0,0,Estimated,2024-07-10 15:53:39,Invalid or missing units consumed
RD00033010,MTR002016,CUST002016,,Manual,,469222.5,232.1,30.53,0.0,325.278,29.9015,0,0,Good,2022-12-10 20:57:57,Invalid or missing units consumed
RD00035835,MTR002757,CUST002757,2022-09-22 14:12:56,Automatic,,237688.54,234.8,42.35,0.703,4.164,0.2059,0,0,Estimated,2022-09-22 14:40:56,Invalid or missing units consumed
RD00049287,MTR003613,CUST003613,2022-11-21 08:42:12,Automatic,,401947.8,223.0,15.74,0.869,3.423,0.23,0,0,Good,,Invalid or missing units consumed
RD00017043,MTR004935,CUST004935,2022-11-24 10:28:08,,,405517.81,237.3,36.73,0.887,1.511,0.0565,0,0,Estimated,,Invalid or missing units consumed
RD00010658,MTR001733,CUST001733,2022-06-07 09:02:16,Automatic,,33952.09,UNKNOWN,47.63,0.943,21.893,,0,0,Invalid,2022-06-07 09:10:16,Invalid or missing units consumed
RD00004087,MTR002515,CUST002515,2024-06-01 15:12:56,Automatic,,67069.54,223.6,8.7,0.737,908.829,68.5655,0,0,Good,2024-06-01 15:34:56,Invalid or missing units consumed
RD00034230,MTR004962,CUST004962,2024-04-18 14:33:54,Automatic,,125350.26,227.3,36.18,0.712,,0.0476,0,0,Suspect,,Invalid or missing units consumed
RD00046138,MTR003734,CUST003734,2024-07-04 03:11:44,Automatic,,115104.81,227.6,20.18,0.862,238.77,23.8275,0,0,Good,2024-07-04 03:26:44,Invalid or missing units consumed
RD00001986,MTR004064,CUST004064,,Manual,,80213.86,208.1,9.92,0.823,4.746,0.4927,0,1,Good,2022-07-08 19:09:35,Invalid or missing units consumed
RD00021750,MTR003879,CUST003879,2023-12-14 20:29:50,,,34585.52,220.8,43.54,0.808,11.529,0.2383,0,0,Good,2023-12-14 20:47:24,Invalid or missing units consumed
RD00030423,MTR000719,CUST000719,2024-11-20 19:50:09,Automatic,,145774.37,246.8,44.56,0.892,80.402,9.046,0,0,Good,2024-11-20 20:12:09,Invalid or missing units consumed
RD00042978,MTR001591,,2023-04-14 21:24:15,Automatic,,101911.53,239.1,46.01,0.756,4.912,0.4113,0,0,Good,2023-04-14 21:29:15,Invalid or missing units consumed
RD00025771,MTR004380,CUST004380,2022-05-09 08:58:15,Automatic,,319111.34,252.6,,0.981,39.2,2.5166,0,0,Good,2022-05-09 09:28:15,Invalid or missing units consumed
RD00034090,MTR001965,CUST001965,2022-06-22 20:05:37,Revised,,163410.26,,33.61,0.714,1.213,0.0824,0,0,Good,2022-06-22 20:20:37,Invalid or missing units consumed
RD00003145,MTR004343,-,2022-09-10 09:24:03,Automatic,,117273.82,227.8,0.0,0.989,199.645,10.1632,1,0,Estimated,2022-09-10 09:38:03,Invalid or missing units consumed
RD00017783,MTR001055,CUST001055,2024-05-18 07:37:26,Automatic,,210782.37,226.0,48.45,0.86,35.059,1.8235,0,0,Good,2024-05-18 07:55:26,Invalid or missing units consumed
RD00009716,MTR000145,CUST000145,2023-08-02 05:14:19,Estimated,,261513.08,223.0,42.63,0.995,6.095,,0,0,Good,2023-08-02 05:30:19,Invalid or missing units consumed
RD00015859,MTR001927,CUST001927,2022-06-28 14:37:26,Revised,,238767.98,215.7,18.2,0.877,3.543,0.4057,0,0,Good,2022-06-28 14:41:26,Invalid or missing units consumed
RD00023813,MTR000242,CUST000242,2022-12-10 14:44:42,Estimated,,362857.73,,,0.899,583.478,42.073,0,0,Good,2022-12-10 14:52:42,Invalid or missing units consumed
RD00005640,MTR001662,CUST001662,2023-05-16 04:59:44,Revised,,346269.3,233.3,27.98,0.891,2.151,0.1163,0,0,Good,2023-05-16 05:12:44,Invalid or missing units consumed
RD00007336,MTR000136,CUST000136,2022-05-25 23:40:04,Automatic,,16453.92,238.2,,0.917,3.142,0.123,0,0,Good,2022-05-26 00:01:04,Invalid or missing units consumed
RD00005391,MTR004846,CUST004846,2024-08-28 20:31:07,Automatic,,159826.19,238.4,,,1.246,0.1406,0,0,Invalid,2024-08-28 20:44:07,Invalid or missing units consumed
RD00027249,MTR004136,CUST004136,2022-09-30 13:23:29,AUTOMATIC,,436353.38,242.8,37.92,0.851,10.059,0.2424,0,0,Suspect,2022-09-30 13:49:29,Invalid or missing units consumed
RD00049711,MTR004502,CUST004502,2024-05-31 14:51:50,Automatic,,369341.72,234.7,47.91,0.898,9.305,0.6454,0,0,Invalid,2024-05-31 15:20:50,Invalid or missing units consumed
RD00010685,MTR004150,CUST004150,2024-10-03 21:38:15,Automatic,,457713.54,224.1,45.02,0.713,8.486,0.3266,0,0,Good,2024-10-03 21:46:15,Invalid or missing units consumed
RD00032272,MTR000747,CUST000747,2022-12-20 16:50:46,Automatic,,88331.47,229.0,6.21,0.728,8.596,0.7176,0,0,Estimated,,Invalid or missing units consumed
RD00015189,MTR000954,CUST000954,2023-11-21 09:36:56,Automatic,,273747.01,-,4.96,0.926,2.197,0.0926,0,0,Good,2023-11-21 09:49:34,Invalid or missing units consumed
RD00038345,MTR003772,CUST003772,,,,100413.55,226.8,21.75,0.771,,18.1867,0,0,Good,2023-07-27 17:17:52,Invalid or missing units consumed
RD00012555,MTR003172,CUST003172,2023-06-04 10:41:22,Automatic,,480012.14,244.6,1.76,0.911,11.584,0.2018,0,0,ESTIMATED,2023-06-04 10:54:22,Invalid or missing units consumed
RD00035895,MTR001986,CUST001986,2022-10-23 07:49:47,Estimated,,142154.7,236.6,10.88,0.756,21.85,1.3331,0,0,Good,2022-10-23 08:10:47,Invalid or missing units consumed
RD00008396,MTR003500,CUST003500,,Automatic,,181100.95,251.5,24.11,0.778,7.846,0.7184,0,0,Invalid,2022-06-28 09:59:31,Invalid or missing units consumed
RD00039559,MTR002013,CUST002013,2024-07-03 15:39:09,Revised,,428384.54,230.3,43.58,0.77,11.405,,0,0,Good,2024-07-03 16:06:09,Invalid or missing units consumed
RD00008389,MTR000803,CUST000803,2022-08-21 20:12:09,Automatic,,305407.67,222.3,46.1,0.794,10.451,1.2978,0,1,Good,2022-08-21 20:24:09,Invalid or missing units consumed
RD00034784,MTR001225,CUST001225,2024-01-30 13:00:13,Automatic,,104926.14,230.3,30.08,0.963,3.373,0.1609,0,0,Good,2024-01-30 13:24:13,Invalid or missing units consumed
RD00009675,MTR003877,CUST003877,2024-08-29 16:16:04,Estimated,,162890.58,212.0,,0.835,37.706,0.8348,0,0,Good,2024-08-29 16:35:04,Invalid or missing units consumed
RD00022077,MTR002108,,,Automatic,,379910.8,239.6,45.15,0.847,64.237,2.0448,1,0,Good,2024-11-18 16:46:53,Invalid or missing units consumed
RD00011547,MTR001347,CUST001347,,Manual,,21056.51,241.4,33.76,0.909,3.776,0.1578,0,0,Good,2023-12-16 22:36:31,Invalid or missing units consumed
RD00034255,MTR000254,CUST000254,2024-08-23 23:00:59,Manual,,225697.23,238.5,28.58,0.941,33.137,0.871,0,0,Suspect,,Invalid or missing units consumed
RD00011122,MTR001165,CUST001165,2024-08-21 11:08:30,Automatic,,433085.43,232.0,44.7,0.883,2.111,0.1741,0,0,Suspect,2024-08-21 11:19:30,Invalid or missing units consumed
RD00038921,MTR002877,CUST002877,2023-02-18 06:55:18,Automatic,,450329520.0,217.1,43.82,0.937,756.224,65.1669,0,0,Good,2023-02-18 07:02:18,Invalid or missing units consumed
RD00000414,MTR003334,CUST003334,,Automatic,,164962.9,220.5,34.14,,,0.0709,0,0,Good,2024-09-03 01:28:14,Invalid or missing units consumed
RD00046808,MTR002036,CUST002036,2022-01-20 09:38:46,Revised,,157799.95,231.9,35.64,0.702,16.859,1.0202,0,0,,2022-01-20 09:56:46,Invalid or missing units consumed
RD00006034,MTR001449,CUST001449,2022-08-15 23:53:44,Automatic,,143210.85,209.2,29.79,0.0,36.334,,0,0,Suspect,2022-08-16 00:12:44,Invalid or missing units consumed
RD00024127,MTR000527,CUST000527,,Manual,,83773.11,241.0,26.14,0.775,7.993,0.9813,0,0,Good,2022-03-17 17:32:40,Invalid or missing units consumed
RD00025406,MTR002258,CUST002258,2024-02-13 07:02:40,Automatic,,244127.85,231.6,33.88,,0.0,0.7184,0,0,UNKNOWN,2024-02-13 07:29:40,Invalid or missing units consumed
RD00043067,MTR002116,CUST002116,2023-03-16 06:32:26,Automatic,,267667.74,229.5,0.24,0.974,47.08,1.3528,0,0,Invalid,2023-03-16 06:48:26,Invalid or missing units consumed
RD00020363,MTR004830,CUST004830,2023-11-25 11:11:07,Automatic,,370734.5,228.3,27.13,0.77,,0.1702,0,0,Invalid,,Invalid or missing units consumed
RD00025705,MTR001539,CUST001539,2022-06-10 02:38:20,Automatic,,76525.46,241.0,11.56,0.801,0.874,0.0744,0,0,GOOD,2022-06-10 02:49:20,Invalid or missing units consumed
RD00038051,MTR002222,CUST002222,2022-06-14 03:15:25,Automatic,,314643.0,234.8,23.59,0.812,48.645,3.0131,0,0,Good,,Invalid or missing units consumed
RD00008270,MTR002038,CUST002038,2022-02-25 13:43:49,Automatic,,149593.14,216.9,4.56,0.76,1023.798,62.6914,0,0,Good,2022-02-25 14:07:49,Invalid or missing units consumed
